set	id	aa	lipobox	tm_count	anchor_mode	passes
4_SLOT	4_SLOT|326	176	0	4	multi_pass	1
4_SLOT	4_SLOT|327	177	0	4	multi_pass	1
4_SLOT	4_SLOT|328	192	0	4	multi_pass	1
4_SLOT	4_SLOT|329	165	0	3	multi_pass	1
4_SLOT	4_SLOT|330	162	0	2	multi_pass	1
4_SLOT	4_SLOT|331	80	1	0	lipid	1
4_SLOT	4_SLOT|332	220	0	2	multi_pass	1
4_SLOT	4_SLOT|333	217	0	2	multi_pass	1
4_SLOT	4_SLOT|334	159	0	2	multi_pass	1
4_SLOT	4_SLOT|335	68	0	1	single_pass	1
4_SLOT	4_SLOT|336	177	0	4	multi_pass	1
4_SLOT	4_SLOT|337	75	1	0	lipid	1
4_SLOT	4_SLOT|338	169	0	4	multi_pass	1
4_SLOT	4_SLOT|339	176	0	4	multi_pass	1
4_SLOT	4_SLOT|340	75	1	0	lipid	1
4_SLOT	4_SLOT|341	223	0	4	multi_pass	1
4_SLOT	4_SLOT|342	84	1	0	lipid	1
4_SLOT	4_SLOT|343	177	0	4	multi_pass	1
4_SLOT	4_SLOT|344	75	1	0	lipid	1
4_SLOT	4_SLOT|345	173	0	4	multi_pass	1
4_SLOT	4_SLOT|346	204	0	2	multi_pass	1
4_SLOT	4_SLOT|347	217	0	2	multi_pass	1
4_SLOT	4_SLOT|348	163	0	2	multi_pass	1
4_SLOT	4_SLOT|349	176	0	4	multi_pass	1
4_SLOT	4_SLOT|350	204	0	2	multi_pass	1
4_SLOT	4_SLOT|351	95	1	0	lipid	1
4_SLOT	4_SLOT|352	173	0	4	multi_pass	1
4_SLOT	4_SLOT|353	169	0	4	multi_pass	1
4_SLOT	4_SLOT|354	77	1	0	lipid	1
4_SLOT	4_SLOT|355	175	0	4	multi_pass	1
4_SLOT	4_SLOT|356	74	1	0	lipid	1
4_SLOT	4_SLOT|357	220	0	2	multi_pass	1
4_SLOT	4_SLOT|358	85	1	0	lipid	1
4_SLOT	4_SLOT|359	75	1	0	lipid	1
4_SLOT	4_SLOT|360	57	1	0	lipid	1
4_SLOT	4_SLOT|361	217	0	2	multi_pass	1
4_SLOT	4_SLOT|362	191	0	4	multi_pass	1
4_SLOT	4_SLOT|363	163	1	2	ambiguous	1
4_SLOT	4_SLOT|364	172	0	0	none	0
4_SLOT	4_SLOT|365	169	0	4	multi_pass	1
4_SLOT	4_SLOT|366	74	1	0	lipid	1
4_SLOT	4_SLOT|367	75	1	0	lipid	1
4_SLOT	4_SLOT|368	80	1	0	lipid	1
4_SLOT	4_SLOT|369	85	1	0	lipid	1
4_SLOT	4_SLOT|370	169	0	4	multi_pass	1
4_SLOT	4_SLOT|371	172	0	0	none	0
4_SLOT	4_SLOT|372	231	0	0	none	0
4_SLOT	4_SLOT|373	85	1	0	lipid	1
4_SLOT	4_SLOT|374	217	1	1	ambiguous	1
4_SLOT	4_SLOT|375	204	0	2	multi_pass	1
4_SLOT	4_SLOT|376	77	1	0	lipid	1
4_SLOT	4_SLOT|377	182	0	4	multi_pass	1
4_SLOT	4_SLOT|378	217	0	2	multi_pass	1
4_SLOT	4_SLOT|379	216	0	2	multi_pass	1
4_SLOT	4_SLOT|380	153	0	0	none	0
4_SLOT	4_SLOT|381	174	0	4	multi_pass	1
4_SLOT	4_SLOT|382	220	0	2	multi_pass	1
4_SLOT	4_SLOT|383	75	1	0	lipid	1
4_SLOT	4_SLOT|384	85	1	0	lipid	1
4_SLOT	4_SLOT|385	163	0	2	multi_pass	1
4_SLOT	4_SLOT|386	200	0	2	multi_pass	1
4_SLOT	4_SLOT|387	166	0	1	single_pass	1
4_SLOT	4_SLOT|388	207	0	2	multi_pass	1
4_SLOT	4_SLOT|389	166	0	1	single_pass	1
4_SLOT	4_SLOT|390	176	0	4	multi_pass	1
4_SLOT	4_SLOT|391	216	1	4	ambiguous	1
4_SLOT	4_SLOT|392	216	0	2	multi_pass	1
4_SLOT	4_SLOT|393	176	0	4	multi_pass	1
4_SLOT	4_SLOT|394	74	1	0	lipid	1
4_SLOT	4_SLOT|395	104	0	3	multi_pass	1
4_SLOT	4_SLOT|396	165	0	0	none	0
4_SLOT	4_SLOT|397	218	1	1	ambiguous	1
4_SLOT	4_SLOT|398	72	0	1	single_pass	1
4_SLOT	4_SLOT|399	74	1	0	lipid	1
4_SLOT	4_SLOT|400	217	0	2	multi_pass	1
4_SLOT	4_SLOT|401	117	0	0	none	0
4_SLOT	4_SLOT|402	202	0	2	multi_pass	1
4_SLOT	4_SLOT|403	217	0	2	multi_pass	1
4_SLOT	4_SLOT|404	169	0	4	multi_pass	1
4_SLOT	4_SLOT|405	200	0	1	single_pass	1
4_SLOT	4_SLOT|406	111	0	0	none	0
4_SLOT	4_SLOT|407	74	1	0	lipid	1
4_SLOT	4_SLOT|408	117	1	0	lipid	1
4_SLOT	4_SLOT|409	60	0	0	none	0
4_SLOT	4_SLOT|410	217	0	2	multi_pass	1
4_SLOT	4_SLOT|411	75	1	0	lipid	1
4_SLOT	4_SLOT|412	85	1	0	lipid	1
4_SLOT	4_SLOT|413	57	1	0	lipid	1
4_SLOT	4_SLOT|414	151	0	3	multi_pass	1
4_SLOT	4_SLOT|415	80	1	0	lipid	1
4_SLOT	4_SLOT|416	72	0	1	single_pass	1
4_SLOT	4_SLOT|417	223	0	4	multi_pass	1
4_SLOT	4_SLOT|418	173	0	4	multi_pass	1
4_SLOT	4_SLOT|419	163	0	2	multi_pass	1
4_SLOT	4_SLOT|420	78	1	0	lipid	1
4_SLOT	4_SLOT|421	85	1	0	lipid	1
4_SLOT	4_SLOT|422	81	1	0	lipid	1
4_SLOT	4_SLOT|423	176	0	4	multi_pass	1
4_SLOT	4_SLOT|424	167	0	4	multi_pass	1
4_SLOT	4_SLOT|425	169	0	4	multi_pass	1
4_SLOT	4_SLOT|426	173	0	4	multi_pass	1
4_SLOT	4_SLOT|427	117	1	0	lipid	1
4_SLOT	4_SLOT|428	162	0	2	multi_pass	1
4_SLOT	4_SLOT|429	163	0	2	multi_pass	1
4_SLOT	4_SLOT|430	84	1	0	lipid	1
4_SLOT	4_SLOT|431	85	1	0	lipid	1
4_SLOT	4_SLOT|432	115	1	0	lipid	1
4_SLOT	4_SLOT|433	217	0	2	multi_pass	1
4_SLOT	4_SLOT|434	173	0	4	multi_pass	1
4_SLOT	4_SLOT|435	74	1	0	lipid	1
4_SLOT	4_SLOT|436	192	0	4	multi_pass	1
4_SLOT	4_SLOT|437	162	0	2	multi_pass	1
4_SLOT	4_SLOT|438	174	0	4	multi_pass	1
4_SLOT	4_SLOT|439	169	0	4	multi_pass	1
4_SLOT	4_SLOT|440	177	0	4	multi_pass	1
4_SLOT	4_SLOT|441	207	0	2	multi_pass	1
4_SLOT	4_SLOT|442	72	1	0	lipid	1
4_SLOT	4_SLOT|443	200	0	1	single_pass	1
4_SLOT	4_SLOT|444	200	0	1	single_pass	1
4_SLOT	4_SLOT|445	200	0	1	single_pass	1
4_SLOT	4_SLOT|446	86	1	0	lipid	1
4_SLOT	4_SLOT|447	187	0	4	multi_pass	1
4_SLOT	4_SLOT|448	169	0	4	multi_pass	1
4_SLOT	4_SLOT|449	207	0	2	multi_pass	1
4_SLOT	4_SLOT|450	217	0	2	multi_pass	1
4_SLOT	4_SLOT|451	217	0	2	multi_pass	1
4_SLOT	4_SLOT|452	75	1	0	lipid	1
4_SLOT	4_SLOT|453	215	1	4	ambiguous	1
4_SLOT	4_SLOT|454	177	0	4	multi_pass	1
4_SLOT	4_SLOT|455	174	0	4	multi_pass	1
4_SLOT	4_SLOT|456	75	1	0	lipid	1
4_SLOT	4_SLOT|457	177	0	4	multi_pass	1
4_SLOT	4_SLOT|458	163	0	2	multi_pass	1
4_SLOT	4_SLOT|459	217	0	2	multi_pass	1
4_SLOT	4_SLOT|460	71	1	0	lipid	1
4_SLOT	4_SLOT|461	193	0	2	multi_pass	1
4_SLOT	4_SLOT|462	86	1	0	lipid	1
4_SLOT	4_SLOT|463	176	0	4	multi_pass	1
4_SLOT	4_SLOT|464	177	0	4	multi_pass	1
4_SLOT	4_SLOT|465	169	0	4	multi_pass	1
4_SLOT	4_SLOT|466	95	1	0	lipid	1
4_SLOT	4_SLOT|467	159	0	2	multi_pass	1
4_SLOT	4_SLOT|468	68	1	0	lipid	1
4_SLOT	4_SLOT|469	185	0	4	multi_pass	1
4_SLOT	4_SLOT|470	174	0	4	multi_pass	1
4_SLOT	4_SLOT|471	67	0	1	single_pass	1
4_SLOT	4_SLOT|472	169	0	4	multi_pass	1
4_SLOT	4_SLOT|473	84	1	0	lipid	1
4_SLOT	4_SLOT|474	77	0	0	none	0
4_SLOT	4_SLOT|475	217	0	2	multi_pass	1
4_SLOT	4_SLOT|476	204	0	2	multi_pass	1
4_SLOT	4_SLOT|477	83	0	0	none	0
4_SLOT	4_SLOT|478	176	0	4	multi_pass	1
4_SLOT	4_SLOT|479	147	0	0	none	0
4_SLOT	4_SLOT|480	162	0	0	none	0
4_SLOT	4_SLOT|481	159	0	2	multi_pass	1
4_SLOT	4_SLOT|482	172	0	0	none	0
4_SLOT	4_SLOT|483	207	0	2	multi_pass	1
4_SLOT	4_SLOT|484	140	0	0	none	0
4_SLOT	4_SLOT|485	163	0	2	multi_pass	1
4_SLOT	4_SLOT|486	162	0	2	multi_pass	1
4_SLOT	4_SLOT|487	220	0	2	multi_pass	1
4_SLOT	4_SLOT|488	132	1	0	lipid	1
4_SLOT	4_SLOT|489	67	0	0	none	0
4_SLOT	4_SLOT|490	85	1	0	lipid	1
4_SLOT	4_SLOT|491	74	1	0	lipid	1
4_SLOT	4_SLOT|492	172	0	0	none	0
4_SLOT	4_SLOT|493	159	0	2	multi_pass	1
4_SLOT	4_SLOT|494	182	0	4	multi_pass	1
4_SLOT	4_SLOT|495	163	0	2	multi_pass	1
4_SLOT	4_SLOT|496	215	0	2	multi_pass	1
4_SLOT	4_SLOT|497	194	0	0	none	0
4_SLOT	4_SLOT|498	226	0	4	multi_pass	1
4_SLOT	4_SLOT|499	174	0	4	multi_pass	1
4_SLOT	4_SLOT|500	174	0	4	multi_pass	1
4_SLOT	4_SLOT|501	86	1	0	lipid	1
4_SLOT	4_SLOT|502	82	0	2	multi_pass	1
4_SLOT	4_SLOT|503	67	0	1	single_pass	1
4_SLOT	4_SLOT|504	163	0	2	multi_pass	1
4_SLOT	4_SLOT|505	182	0	4	multi_pass	1
4_SLOT	4_SLOT|506	169	0	4	multi_pass	1
4_SLOT	4_SLOT|507	77	1	0	lipid	1
4_SLOT	4_SLOT|508	86	1	0	lipid	1
4_SLOT	4_SLOT|509	75	1	0	lipid	1
4_SLOT	4_SLOT|510	173	0	4	multi_pass	1
4_SLOT	4_SLOT|511	85	1	0	lipid	1
4_SLOT	4_SLOT|512	94	1	0	lipid	1
4_SLOT	4_SLOT|513	220	0	2	multi_pass	1
4_SLOT	4_SLOT|514	165	0	2	multi_pass	1
4_SLOT	4_SLOT|515	174	0	4	multi_pass	1
4_SLOT	4_SLOT|516	173	0	4	multi_pass	1
4_SLOT	4_SLOT|517	75	1	0	lipid	1
4_SLOT	4_SLOT|518	116	0	0	none	0
4_SLOT	4_SLOT|519	169	0	4	multi_pass	1
4_SLOT	4_SLOT|520	163	0	2	multi_pass	1
4_SLOT	4_SLOT|521	216	0	2	multi_pass	1
4_SLOT	4_SLOT|522	163	0	2	multi_pass	1
4_SLOT	4_SLOT|523	94	1	0	lipid	1
4_SLOT	4_SLOT|524	159	0	2	multi_pass	1
4_SLOT	4_SLOT|525	207	0	2	multi_pass	1
4_SLOT	4_SLOT|526	75	0	0	none	0
4_SLOT	4_SLOT|527	204	0	2	multi_pass	1
4_SLOT	4_SLOT|528	41	1	0	lipid	1
4_SLOT	4_SLOT|529	200	0	1	single_pass	1
4_SLOT	4_SLOT|530	182	0	4	multi_pass	1
4_SLOT	4_SLOT|531	217	0	2	multi_pass	1
4_SLOT	4_SLOT|532	177	0	4	multi_pass	1
4_SLOT	4_SLOT|533	169	0	4	multi_pass	1
4_SLOT	4_SLOT|534	85	1	0	lipid	1
4_SLOT	4_SLOT|535	220	0	2	multi_pass	1
4_SLOT	4_SLOT|536	200	0	1	single_pass	1
4_SLOT	4_SLOT|537	173	0	4	multi_pass	1
4_SLOT	4_SLOT|538	216	0	2	multi_pass	1
4_SLOT	4_SLOT|539	74	1	0	lipid	1
4_SLOT	4_SLOT|540	73	1	0	lipid	1
4_SLOT	4_SLOT|541	108	1	0	lipid	1
4_SLOT	4_SLOT|542	217	0	2	multi_pass	1
4_SLOT	4_SLOT|543	85	1	0	lipid	1
4_SLOT	4_SLOT|544	163	0	2	multi_pass	1
4_SLOT	4_SLOT|545	162	0	2	multi_pass	1
4_SLOT	4_SLOT|546	220	0	2	multi_pass	1
4_SLOT	4_SLOT|547	159	0	2	multi_pass	1
4_SLOT	4_SLOT|548	72	0	0	none	0
4_SLOT	4_SLOT|549	216	1	3	ambiguous	1
4_SLOT	4_SLOT|550	74	1	0	lipid	1
4_SLOT	4_SLOT|551	216	0	2	multi_pass	1
4_SLOT	4_SLOT|552	165	0	2	multi_pass	1
4_SLOT	4_SLOT|553	81	0	0	none	0
4_SLOT	4_SLOT|554	217	0	2	multi_pass	1
4_SLOT	4_SLOT|555	88	1	0	lipid	1
4_SLOT	4_SLOT|556	58	0	1	single_pass	1
4_SLOT	4_SLOT|557	143	0	0	none	0
4_SLOT	4_SLOT|558	74	1	0	lipid	1
4_SLOT	4_SLOT|559	217	0	2	multi_pass	1
4_SLOT	4_SLOT|560	84	1	0	lipid	1
4_SLOT	4_SLOT|561	75	0	0	none	0
4_SLOT	4_SLOT|562	77	1	0	lipid	1
4_SLOT	4_SLOT|563	165	0	2	multi_pass	1
4_SLOT	4_SLOT|564	86	1	0	lipid	1
4_SLOT	4_SLOT|565	159	0	2	multi_pass	1
4_SLOT	4_SLOT|566	217	0	2	multi_pass	1
4_SLOT	4_SLOT|567	177	0	4	multi_pass	1
4_SLOT	4_SLOT|568	169	0	4	multi_pass	1
4_SLOT	4_SLOT|569	111	0	4	multi_pass	1
4_SLOT	4_SLOT|570	217	0	2	multi_pass	1
4_SLOT	4_SLOT|571	117	1	0	lipid	1
4_SLOT	4_SLOT|572	200	0	1	single_pass	1
4_SLOT	4_SLOT|573	202	0	4	multi_pass	1
4_SLOT	4_SLOT|574	217	0	2	multi_pass	1
4_SLOT	4_SLOT|575	216	0	2	multi_pass	1
4_SLOT	4_SLOT|576	94	1	0	lipid	1
4_SLOT	4_SLOT|577	176	0	4	multi_pass	1
4_SLOT	4_SLOT|578	77	1	0	lipid	1
4_SLOT	4_SLOT|579	163	0	2	multi_pass	1
4_SLOT	4_SLOT|580	173	0	4	multi_pass	1
4_SLOT	4_SLOT|581	77	1	0	lipid	1
4_SLOT	4_SLOT|582	66	0	1	single_pass	1
4_SLOT	4_SLOT|583	80	0	1	single_pass	1
4_SLOT	4_SLOT|584	209	0	0	none	0
4_SLOT	4_SLOT|585	225	0	0	none	0
4_SLOT	4_SLOT|586	229	0	4	multi_pass	1
4_SLOT	4_SLOT|587	176	0	4	multi_pass	1
4_SLOT	4_SLOT|588	217	0	2	multi_pass	1
4_SLOT	4_SLOT|589	159	0	2	multi_pass	1
4_SLOT	4_SLOT|590	185	0	4	multi_pass	1
4_SLOT	4_SLOT|591	218	0	1	single_pass	1
4_SLOT	4_SLOT|592	159	0	2	multi_pass	1
4_SLOT	4_SLOT|593	154	0	0	none	0
4_SLOT	4_SLOT|594	223	0	4	multi_pass	1
4_SLOT	4_SLOT|595	205	0	0	none	0
4_SLOT	4_SLOT|596	176	0	4	multi_pass	1
4_SLOT	4_SLOT|597	165	0	2	multi_pass	1
4_SLOT	4_SLOT|598	165	0	2	multi_pass	1
4_SLOT	4_SLOT|599	169	0	4	multi_pass	1
