dataset	mpf_class	min_seq_id	rep	n_elem	prevalence_pct	aa	known	lipobox_strict	lipobox_relaxed	tm_count	anchor_mode	passes
ice	MPF_G	0.5	2062	24	2.09	122		0	0	0	none	0
ice	MPF_G	0.7	100922	232	20.23	149		0	0	0	none	0
ice	MPF_G	0.7	331924	204	17.79	188		0	0	0	none	0
ice	MPF_G	0.7	4399	201	17.52	130		0	0	0	none	0
ice	MPF_G	0.7	252985	198	17.26	161		0	0	0	none	0
ice	MPF_G	0.7	169453	196	17.09	215		0	0	0	none	0
ice	MPF_G	0.7	92383	188	16.39	85		0	0	0	none	0
ice	MPF_G	0.7	94519	184	16.04	164		0	0	0	none	0
ice	MPF_G	0.7	162606	164	14.3	179		0	0	0	none	0
ice	MPF_G	0.7	214495	163	14.21	70		0	0	0	none	0
ice	MPF_G	0.7	48841	163	14.21	234		0	0	0	none	0
ice	MPF_G	0.7	73724	158	13.78	79		0	0	0	none	0
ice	MPF_G	0.7	56766	157	13.69	230		0	0	1	single_pass	1
ice	MPF_G	0.7	6091	157	13.69	94		0	0	0	none	0
ice	MPF_G	0.7	6062	157	13.69	201		0	0	0	none	0
ice	MPF_G	0.7	6074	156	13.6	89		0	0	0	none	0
ice	MPF_G	0.7	53429	152	13.25	241		0	0	0	none	0
ice	MPF_G	0.7	187512	151	13.16	227		0	0	0	none	0
ice	MPF_G	0.7	6053	148	12.9	162		0	0	0	none	0
ice	MPF_G	0.7	194558	147	12.82	244		0	0	0	none	0
ice	MPF_G	0.7	157390	147	12.82	118		0	0	0	none	0
ice	MPF_G	0.7	6003	147	12.82	165		0	0	0	none	0
ice	MPF_G	0.7	6043	147	12.82	177		0	0	0	none	0
ice	MPF_G	0.7	6049	147	12.82	145		0	0	1	single_pass	1
ice	MPF_G	0.7	6061	147	12.82	86		0	0	0	none	0
ice	MPF_G	0.7	26936	146	12.73	236		0	0	0	none	0
ice	MPF_G	0.7	141903	146	12.73	91		0	0	0	none	0
ice	MPF_G	0.7	6012	146	12.73	61		0	0	0	none	0
ice	MPF_G	0.7	6029	146	12.73	162		0	0	0	none	0
ice	MPF_G	0.7	6046	146	12.73	176		0	0	1	single_pass	1
ice	MPF_G	0.7	6060	146	12.73	120		0	0	0	none	0
ice	MPF_G	0.7	6102	145	12.64	90		0	0	0	none	0
ice	MPF_G	0.7	133517	145	12.64	121		0	0	0	none	0
ice	MPF_G	0.7	6013	145	12.64	175		0	0	0	none	0
ice	MPF_G	0.7	6016	145	12.64	77		0	0	0	none	0
ice	MPF_G	0.7	6014	144	12.55	85		0	0	0	none	0
ice	MPF_G	0.7	323708	144	12.55	115		0	0	0	none	0
ice	MPF_G	0.7	29443	142	12.38	103		0	0	0	none	0
ice	MPF_G	0.7	6055	142	12.38	65		0	0	0	none	0
ice	MPF_G	0.7	2587	141	12.29	92		1	0	0	lipid	1
ice	MPF_G	0.7	267928	140	12.21	132		0	0	0	none	0
ice	MPF_G	0.7	6054	140	12.21	52		0	0	0	none	0
ice	MPF_G	0.7	54566	139	12.12	216		0	0	1	single_pass	1
ice	MPF_G	0.7	192506	139	12.12	246		0	0	0	none	0
ice	MPF_G	0.7	14337	136	11.86	73		0	0	0	none	0
ice	MPF_G	0.7	26981	134	11.68	235		0	0	0	none	0
ice	MPF_G	0.7	6095	131	11.42	72		0	0	0	none	0
ice	MPF_G	0.7	6007	129	11.25	74		0	0	0	none	0
ice	MPF_G	0.7	353646	126	10.99	251		0	0	0	none	0
ice	MPF_G	0.7	1078	123	10.72	152		0	0	0	none	0
ice	MPF_G	0.7	56872	122	10.64	210		0	0	0	none	0
ice	MPF_G	0.7	377755	121	10.55	114		0	0	0	none	0
ice	MPF_G	0.7	2641	121	10.55	210		0	0	0	none	0
ice	MPF_G	0.7	36807	112	9.76	150		0	0	0	none	0
ice	MPF_G	0.7	36809	112	9.76	246		0	0	1	single_pass	1
ice	MPF_G	0.7	36814	112	9.76	87		0	0	0	none	0
ice	MPF_G	0.7	36816	112	9.76	158		0	0	0	none	0
ice	MPF_G	0.7	36853	112	9.76	92		0	0	0	none	0
ice	MPF_G	0.7	36854	112	9.76	132		0	0	0	none	0
ice	MPF_G	0.7	36855	112	9.76	115		0	0	0	none	0
ice	MPF_G	0.7	36856	112	9.76	201		0	0	0	none	0
ice	MPF_G	0.7	36796	112	9.76	128		0	0	0	none	0
ice	MPF_G	0.7	36799	112	9.76	194		0	0	0	none	0
ice	MPF_G	0.7	36806	112	9.76	240		0	0	0	none	0
ice	MPF_G	0.7	36839	111	9.68	99		0	0	0	none	0
ice	MPF_G	0.7	106575	111	9.68	158		0	0	0	none	0
ice	MPF_G	0.7	36841	109	9.5	81		0	0	0	none	0
ice	MPF_G	0.7	36827	108	9.42	51		0	0	0	none	0
ice	MPF_G	0.7	36831	107	9.33	97		0	0	0	none	0
ice	MPF_G	0.7	36843	107	9.33	56		0	0	2	multi_pass	1
ice	MPF_G	0.7	36846	107	9.33	72		0	0	0	none	0
ice	MPF_G	0.7	310839	106	9.24	210		0	0	0	none	0
ice	MPF_G	0.7	36828	106	9.24	234		0	0	0	none	0
ice	MPF_G	0.7	30481	106	9.24	81		0	0	0	none	0
ice	MPF_G	0.7	87542	105	9.15	93		0	0	0	none	0
ice	MPF_G	0.7	106573	105	9.15	97		0	0	0	none	0
ice	MPF_G	0.7	58026	104	9.07	136		0	0	0	none	0
ice	MPF_G	0.7	287313	102	8.89	106		0	0	0	none	0
ice	MPF_G	0.7	24914	102	8.89	124		0	0	2	multi_pass	1
ice	MPF_G	0.7	6077	98	8.54	163		0	0	4	multi_pass	1
ice	MPF_G	0.7	4069	97	8.46	86		0	0	0	none	0
ice	MPF_G	0.7	52627	95	8.28	161		0	0	0	none	0
ice	MPF_G	0.7	23616	95	8.28	97		0	0	0	none	0
ice	MPF_G	0.7	6080	94	8.2	103		0	0	0	none	0
ice	MPF_G	0.7	135850	94	8.2	222		0	0	0	none	0
ice	MPF_G	0.7	45504	92	8.02	46		0	0	0	none	0
ice	MPF_G	0.7	92728	90	7.85	70		0	0	0	none	0
ice	MPF_G	0.7	192521	90	7.85	175		0	0	0	none	0
ice	MPF_G	0.7	837	89	7.76	204		0	0	0	none	0
ice	MPF_G	0.7	1714	86	7.5	101		0	0	0	none	0
ice	MPF_G	0.7	29413	85	7.41	58		0	0	2	multi_pass	1
ice	MPF_G	0.7	29412	84	7.32	117		0	0	0	none	0
ice	MPF_G	0.7	2607	84	7.32	101		0	0	0	none	0
ice	MPF_G	0.7	26976	82	7.15	44		0	0	1	single_pass	1
ice	MPF_G	0.7	29385	82	7.15	165		0	0	0	none	0
ice	MPF_G	0.7	84346	81	7.06	185		0	0	0	none	0
ice	MPF_G	0.7	2591	79	6.89	116		0	0	3	multi_pass	1
ice	MPF_G	0.7	202604	79	6.89	227		0	1	0	none	0
ice	MPF_G	0.7	6025	79	6.89	65		0	0	0	none	0
ice	MPF_G	0.7	13416	79	6.89	154		0	0	0	none	0
ice	MPF_G	0.7	12173	79	6.89	105		0	0	0	none	0
ice	MPF_G	0.7	27020	78	6.8	207		0	0	0	none	0
ice	MPF_G	0.7	117838	78	6.8	92		0	0	0	none	0
ice	MPF_G	0.7	36518	78	6.8	135		0	0	0	none	0
ice	MPF_G	0.7	194881	78	6.8	185		0	0	0	none	0
ice	MPF_G	0.7	128111	77	6.71	251		0	0	0	none	0
ice	MPF_G	0.7	94718	77	6.71	74		0	0	0	none	0
ice	MPF_G	0.7	94719	77	6.71	87		0	0	0	none	0
ice	MPF_G	0.7	137017	77	6.71	143		0	0	0	none	0
ice	MPF_G	0.7	23693	77	6.71	89		0	0	0	none	0
ice	MPF_G	0.7	103520	77	6.71	140		0	0	0	none	0
ice	MPF_G	0.7	23624	77	6.71	240		0	0	0	none	0
ice	MPF_G	0.7	23627	77	6.71	82		0	0	0	none	0
ice	MPF_G	0.7	23632	77	6.71	149		0	0	0	none	0
ice	MPF_G	0.7	23633	77	6.71	72		0	0	0	none	0
ice	MPF_G	0.7	355234	76	6.63	155		0	0	1	single_pass	1
ice	MPF_G	0.7	55879	76	6.63	114		0	0	0	none	0
ice	MPF_G	0.7	23686	76	6.63	150		0	0	0	none	0
ice	MPF_G	0.7	23687	76	6.63	97		0	0	0	none	0
ice	MPF_G	0.7	23688	76	6.63	152		0	0	1	single_pass	1
ice	MPF_G	0.7	135151	76	6.63	206		0	0	1	single_pass	1
ice	MPF_G	0.7	94785	75	6.54	122		0	0	0	none	0
ice	MPF_G	0.7	103588	75	6.54	145		0	0	1	single_pass	1
ice	MPF_G	0.7	23692	75	6.54	108		0	0	0	none	0
ice	MPF_G	0.7	23647	75	6.54	220		0	1	8	multi_pass	1
ice	MPF_G	0.7	355185	74	6.45	100		0	0	0	none	0
ice	MPF_G	0.7	94737	73	6.36	197		0	0	0	none	0
ice	MPF_G	0.7	116488	71	6.19	116		0	0	2	multi_pass	1
ice	MPF_G	0.7	23742	70	6.1	85		0	0	0	none	0
ice	MPF_G	0.7	198381	69	6.02	212		0	0	0	none	0
ice	MPF_G	0.7	64882	68	5.93	227		0	0	0	none	0
ice	MPF_G	0.7	130323	66	5.75	69		0	0	1	single_pass	1
ice	MPF_G	0.7	2585	66	5.75	228		0	0	0	none	0
ice	MPF_G	0.7	23625	65	5.67	31		0	0	0	none	0
ice	MPF_G	0.7	23626	65	5.67	185		0	0	0	none	0
ice	MPF_G	0.7	23631	65	5.67	58		0	0	0	none	0
ice	MPF_G	0.7	23657	65	5.67	189		0	0	0	none	0
ice	MPF_G	0.7	6052	64	5.58	44		0	0	1	single_pass	1
ice	MPF_G	0.7	159669	64	5.58	80		0	0	0	none	0
ice	MPF_G	0.7	6051	63	5.49	59		0	0	2	multi_pass	1
ice	MPF_G	0.7	287326	63	5.49	187		0	0	0	none	0
ice	MPF_G	0.7	239376	63	5.49	250		0	0	0	none	0
ice	MPF_G	0.7	23744	63	5.49	248		0	0	0	none	0
ice	MPF_G	0.7	26956	62	5.41	59		0	0	0	none	0
ice	MPF_G	0.7	321897	62	5.41	117		0	0	0	none	0
ice	MPF_G	0.7	103541	62	5.41	202		0	0	0	none	0
ice	MPF_G	0.7	6105	61	5.32	79		0	0	0	none	0
ice	MPF_G	0.7	23677	61	5.32	129		0	0	0	none	0
ice	MPF_G	0.7	67413	60	5.23	97		0	0	0	none	0
ice	MPF_G	0.7	6038	60	5.23	96		0	0	0	none	0
ice	MPF_G	0.7	6039	60	5.23	99		0	0	0	none	0
ice	MPF_G	0.7	30437	59	5.14	102		0	0	0	none	0
ice	MPF_G	0.7	218762	59	5.14	82		0	0	0	none	0
ice	MPF_G	0.7	23747	59	5.14	231		0	1	0	none	0
ice	MPF_G	0.7	23755	59	5.14	62		0	0	0	none	0
ice	MPF_G	0.7	23640	59	5.14	119		0	0	1	single_pass	1
ice	MPF_G	0.7	27021	58	5.06	94		0	0	0	none	0
ice	MPF_G	0.7	6050	58	5.06	188		0	0	0	none	0
ice	MPF_G	0.7	23700	58	5.06	100		0	0	0	none	0
ice	MPF_G	0.7	23701	58	5.06	171		0	0	0	none	0
ice	MPF_G	0.7	23703	58	5.06	72		0	0	0	none	0
ice	MPF_G	0.7	23704	58	5.06	240		0	0	0	none	0
ice	MPF_G	0.7	23705	58	5.06	135		0	0	0	none	0
ice	MPF_G	0.7	23707	58	5.06	201		0	0	0	none	0
ice	MPF_G	0.7	23709	58	5.06	119		0	0	0	none	0
ice	MPF_G	0.7	23710	58	5.06	192		0	0	0	none	0
ice	MPF_G	0.7	23711	58	5.06	148		0	0	0	none	0
ice	MPF_G	0.7	23712	58	5.06	143		0	0	0	none	0
ice	MPF_G	0.7	23713	58	5.06	141		0	0	1	single_pass	1
ice	MPF_G	0.7	23715	58	5.06	169		0	0	0	none	0
ice	MPF_G	0.7	23716	58	5.06	71		0	0	2	multi_pass	1
ice	MPF_G	0.7	23717	58	5.06	67		0	0	0	none	0
ice	MPF_G	0.7	23718	58	5.06	154		0	0	0	none	0
ice	MPF_G	0.7	23719	58	5.06	216		0	0	0	none	0
ice	MPF_G	0.7	23724	58	5.06	231		0	0	0	none	0
ice	MPF_G	0.7	23727	58	5.06	77		0	0	0	none	0
ice	MPF_G	0.7	23728	58	5.06	62		0	0	0	none	0
ice	MPF_G	0.7	23732	58	5.06	194		0	0	0	none	0
ice	MPF_G	0.7	23733	58	5.06	75		0	0	0	none	0
ice	MPF_G	0.7	23734	58	5.06	77		0	0	0	none	0
ice	MPF_G	0.7	23735	58	5.06	113		0	0	0	none	0
ice	MPF_G	0.7	23736	58	5.06	66		0	0	0	none	0
ice	MPF_G	0.7	23737	58	5.06	169		0	0	0	none	0
ice	MPF_G	0.7	23738	58	5.06	80		0	0	0	none	0
ice	MPF_G	0.7	23739	58	5.06	210		0	0	0	none	0
ice	MPF_G	0.7	23754	58	5.06	179		0	0	0	none	0
ice	MPF_G	0.7	23761	58	5.06	150		0	0	3	multi_pass	1
ice	MPF_G	0.7	43359	58	5.06	80		0	0	0	none	0
ice	MPF_G	0.7	23635	58	5.06	202		0	0	0	none	0
ice	MPF_G	0.7	23668	58	5.06	138		0	0	0	none	0
ice	MPF_G	0.7	23695	57	4.97	125		0	0	0	none	0
ice	MPF_G	0.7	23698	57	4.97	161		0	0	0	none	0
ice	MPF_G	0.7	23714	57	4.97	125		0	0	3	multi_pass	1
ice	MPF_G	0.7	89562	56	4.88	207		0	1	0	none	0
ice	MPF_G	0.7	30434	52	4.53	90		0	0	0	none	0
ice	MPF_G	0.7	2617	51	4.45	241		0	0	0	none	0
ice	MPF_G	0.7	30474	49	4.27	69		0	0	0	none	0
ice	MPF_G	0.7	33472	49	4.27	146		0	0	0	none	0
ice	MPF_G	0.7	302049	48	4.18	203		0	0	0	none	0
ice	MPF_G	0.7	43559	48	4.18	184		1	1	0	lipid	1
ice	MPF_G	0.7	43569	48	4.18	190		0	0	1	single_pass	1
ice	MPF_G	0.7	43570	48	4.18	162		0	0	2	multi_pass	1
ice	MPF_G	0.7	6068	47	4.1	92		0	0	0	none	0
ice	MPF_G	0.7	43554	47	4.1	236		0	0	0	none	0
ice	MPF_G	0.7	43556	47	4.1	82		0	0	0	none	0
ice	MPF_G	0.7	36848	45	3.92	91		0	0	0	none	0
ice	MPF_G	0.7	354511	45	3.92	107		0	0	0	none	0
ice	MPF_G	0.7	43641	45	3.92	215		0	0	0	none	0
ice	MPF_G	0.7	23536	45	3.92	122		0	0	3	multi_pass	1
ice	MPF_G	0.7	19375	44	3.84	184		0	1	0	none	0
ice	MPF_G	0.7	23696	44	3.84	79		0	0	0	none	0
ice	MPF_G	0.7	43640	44	3.84	121		0	0	0	none	0
ice	MPF_G	0.7	23507	44	3.84	60		0	0	0	none	0
ice	MPF_G	0.7	23512	44	3.84	229		0	0	0	none	0
ice	MPF_G	0.7	23513	44	3.84	179		0	0	0	none	0
ice	MPF_G	0.7	23515	44	3.84	90		0	0	0	none	0
ice	MPF_G	0.7	23522	44	3.84	81		0	0	0	none	0
ice	MPF_G	0.7	23523	44	3.84	212		0	0	0	none	0
ice	MPF_G	0.7	23524	44	3.84	244		0	0	0	none	0
ice	MPF_G	0.7	23526	44	3.84	136		0	0	4	multi_pass	1
ice	MPF_G	0.7	23533	44	3.84	165		0	0	0	none	0
ice	MPF_G	0.7	23537	44	3.84	202		0	0	0	none	0
ice	MPF_G	0.7	23539	44	3.84	70		0	0	0	none	0
ice	MPF_G	0.7	23540	44	3.84	171		0	0	0	none	0
ice	MPF_G	0.7	23543	44	3.84	80		0	0	2	multi_pass	1
ice	MPF_G	0.7	23548	44	3.84	237		0	0	0	none	0
ice	MPF_G	0.7	23549	44	3.84	138		0	0	0	none	0
ice	MPF_G	0.7	23550	44	3.84	118		0	0	0	none	0
ice	MPF_G	0.7	23551	44	3.84	112		0	0	1	single_pass	1
ice	MPF_G	0.7	23552	44	3.84	147		1	1	0	lipid	1
ice	MPF_G	0.7	23555	44	3.84	210		0	0	1	single_pass	1
ice	MPF_G	0.7	23562	44	3.84	93		0	0	2	multi_pass	1
ice	MPF_G	0.7	23564	44	3.84	107		0	0	0	none	0
ice	MPF_G	0.7	23565	44	3.84	152		0	0	0	none	0
ice	MPF_G	0.7	23566	44	3.84	222		0	0	0	none	0
ice	MPF_G	0.7	23570	44	3.84	136		0	0	4	multi_pass	1
ice	MPF_G	0.7	23571	44	3.84	229		0	0	6	multi_pass	1
ice	MPF_G	0.7	23573	44	3.84	104		0	0	2	multi_pass	1
ice	MPF_G	0.7	23576	44	3.84	188		0	0	0	none	0
ice	MPF_G	0.7	23577	44	3.84	223		0	0	0	none	0
ice	MPF_G	0.7	23580	44	3.84	169		0	0	1	single_pass	1
ice	MPF_G	0.7	23581	44	3.84	206		0	0	1	single_pass	1
ice	MPF_G	0.7	23583	44	3.84	229		0	0	0	none	0
ice	MPF_G	0.7	23585	44	3.84	139		0	0	0	none	0
ice	MPF_G	0.7	23587	44	3.84	144		0	0	0	none	0
ice	MPF_G	0.7	23588	44	3.84	147		0	0	0	none	0
ice	MPF_G	0.7	23589	44	3.84	111		0	0	0	none	0
ice	MPF_G	0.7	23592	44	3.84	222		0	0	0	none	0
ice	MPF_G	0.7	23602	44	3.84	88		0	0	0	none	0
ice	MPF_G	0.7	23603	44	3.84	239		0	0	0	none	0
ice	MPF_G	0.7	23607	44	3.84	141		0	0	0	none	0
ice	MPF_G	0.7	23608	44	3.84	131		0	0	0	none	0
ice	MPF_G	0.7	23613	44	3.84	87		0	0	0	none	0
ice	MPF_G	0.7	23614	44	3.84	90		0	0	0	none	0
ice	MPF_G	0.7	23618	44	3.84	250		0	0	0	none	0
ice	MPF_G	0.7	23636	44	3.84	105		0	0	0	none	0
ice	MPF_G	0.7	263778	44	3.84	165		0	0	0	none	0
ice	MPF_G	0.7	297596	43	3.75	183		0	0	0	none	0
ice	MPF_G	0.7	27279	43	3.75	183		0	0	0	none	0
ice	MPF_G	0.7	150675	43	3.75	122		0	0	0	none	0
ice	MPF_G	0.7	23610	43	3.75	197		0	0	0	none	0
ice	MPF_G	0.7	29418	42	3.66	50		0	0	0	none	0
ice	MPF_G	0.7	29432	42	3.66	227		0	0	0	none	0
ice	MPF_G	0.7	6030	42	3.66	117		0	0	0	none	0
ice	MPF_G	0.7	32273	42	3.66	231		0	0	0	none	0
ice	MPF_G	0.7	7413	41	3.57	88		0	0	0	none	0
ice	MPF_G	0.7	10952	41	3.57	87		0	0	0	none	0
ice	MPF_G	0.7	29431	40	3.49	143		0	0	0	none	0
ice	MPF_G	0.7	2622	40	3.49	191		0	0	0	none	0
ice	MPF_G	0.7	2623	40	3.49	156		0	0	0	none	0
ice	MPF_G	0.7	23649	40	3.49	83		0	0	0	none	0
ice	MPF_G	0.7	29433	38	3.31	87		0	0	0	none	0
ice	MPF_G	0.7	4414	38	3.31	166		0	0	3	multi_pass	1
ice	MPF_G	0.7	287315	38	3.31	218		0	0	0	none	0
ice	MPF_G	0.7	43573	38	3.31	115		0	0	0	none	0
ice	MPF_G	0.7	2619	37	3.23	166		0	0	0	none	0
ice	MPF_G	0.7	2620	37	3.23	156		0	0	0	none	0
ice	MPF_G	0.7	303672	37	3.23	65		0	0	0	none	0
ice	MPF_G	0.7	43642	37	3.23	200		0	0	0	none	0
ice	MPF_G	0.7	43643	37	3.23	115		0	0	0	none	0
ice	MPF_G	0.7	1908	37	3.23	99		0	0	0	none	0
ice	MPF_G	0.7	52506	36	3.14	231		0	0	0	none	0
ice	MPF_G	0.7	272883	36	3.14	133		0	0	0	none	0
ice	MPF_G	0.7	33683	36	3.14	120		0	0	2	multi_pass	1
ice	MPF_G	0.7	33767	36	3.14	42		0	0	0	none	0
ice	MPF_G	0.7	52625	36	3.14	50		0	0	0	none	0
ice	MPF_G	0.7	33569	35	3.05	78		0	0	2	multi_pass	1
ice	MPF_G	0.7	33570	35	3.05	121		0	0	0	none	0
ice	MPF_G	0.7	33809	35	3.05	124		0	0	0	none	0
ice	MPF_G	0.7	33813	35	3.05	130		0	0	0	none	0
ice	MPF_G	0.7	98550	34	2.96	170		0	0	0	none	0
ice	MPF_G	0.7	142003	34	2.96	205		0	0	0	none	0
ice	MPF_G	0.7	33405	34	2.96	135		0	0	0	none	0
ice	MPF_G	0.7	33408	34	2.96	91		0	0	0	none	0
ice	MPF_G	0.7	61705	34	2.96	208		0	0	0	none	0
ice	MPF_G	0.7	2581	34	2.96	166		0	0	4	multi_pass	1
ice	MPF_G	0.7	52626	34	2.96	197		0	1	0	none	0
ice	MPF_G	0.7	25703	34	2.96	211		0	0	6	multi_pass	1
ice	MPF_G	0.7	5087	33	2.88	238		0	0	0	none	0
ice	MPF_G	0.7	25549	33	2.88	67		0	0	0	none	0
ice	MPF_G	0.7	25550	33	2.88	178		0	0	0	none	0
ice	MPF_G	0.7	2582	33	2.88	103		0	0	0	none	0
ice	MPF_G	0.7	33812	33	2.88	67		0	0	0	none	0
ice	MPF_G	0.7	25702	33	2.88	132		0	0	0	none	0
ice	MPF_G	0.7	89080	32	2.79	200		0	0	0	none	0
ice	MPF_G	0.7	246013	32	2.79	110		0	0	4	multi_pass	1
ice	MPF_G	0.7	15265	32	2.79	76		0	0	0	none	0
ice	MPF_G	0.7	2595	32	2.79	213		0	0	0	none	0
ice	MPF_G	0.7	118625	32	2.79	240		0	0	0	none	0
ice	MPF_G	0.7	55848	32	2.79	197		0	0	0	none	0
ice	MPF_G	0.7	6066	32	2.79	68		0	0	0	none	0
ice	MPF_G	0.7	6067	32	2.79	84		0	1	1	single_pass	1
ice	MPF_G	0.7	23729	32	2.79	96		0	0	0	none	0
ice	MPF_G	0.7	385008	32	2.79	230		0	0	1	single_pass	1
ice	MPF_G	0.7	33811	32	2.79	198		0	0	0	none	0
ice	MPF_G	0.7	33814	32	2.79	107		0	0	0	none	0
ice	MPF_G	0.7	33815	32	2.79	232		0	0	0	none	0
ice	MPF_G	0.7	48806	31	2.7	211		0	0	0	none	0
ice	MPF_G	0.7	6065	31	2.7	34		0	0	0	none	0
ice	MPF_G	0.7	242053	31	2.7	225		0	0	0	none	0
ice	MPF_G	0.7	8912	31	2.7	99		0	0	0	none	0
ice	MPF_G	0.7	8916	31	2.7	118		0	0	0	none	0
ice	MPF_G	0.7	19291	30	2.62	122		0	0	2	multi_pass	1
ice	MPF_G	0.7	29241	30	2.62	137		0	0	0	none	0
ice	MPF_G	0.7	77195	30	2.62	196		0	0	1	single_pass	1
ice	MPF_G	0.7	260194	30	2.62	235		0	0	1	single_pass	1
ice	MPF_G	0.7	2596	30	2.62	86		0	0	0	none	0
ice	MPF_G	0.7	25145	30	2.62	85		0	0	0	none	0
ice	MPF_G	0.7	7387	30	2.62	213		0	0	0	none	0
ice	MPF_G	0.7	59910	30	2.62	241		0	0	0	none	0
ice	MPF_G	0.7	8919	30	2.62	120		0	0	0	none	0
ice	MPF_G	0.7	8945	30	2.62	65		0	0	1	single_pass	1
ice	MPF_G	0.7	8983	30	2.62	155		0	0	0	none	0
ice	MPF_G	0.7	62836	30	2.62	145		0	0	0	none	0
ice	MPF_G	0.7	63137	30	2.62	158		0	0	0	none	0
ice	MPF_G	0.7	22928	30	2.62	117		0	0	1	single_pass	1
ice	MPF_G	0.7	22932	30	2.62	142		0	1	0	none	0
ice	MPF_G	0.7	22937	30	2.62	142		0	0	0	none	0
ice	MPF_G	0.7	22949	30	2.62	117		0	0	0	none	0
ice	MPF_G	0.7	43581	30	2.62	122		0	0	0	none	0
ice	MPF_G	0.7	43592	30	2.62	171		0	0	0	none	0
ice	MPF_G	0.7	326939	30	2.62	151		0	0	0	none	0
ice	MPF_G	0.7	42812	30	2.62	199		0	0	0	none	0
ice	MPF_G	0.7	232538	29	2.53	150		0	0	0	none	0
ice	MPF_G	0.7	297537	29	2.53	288		0	0	1	single_pass	1
ice	MPF_G	0.7	7326	29	2.53	81		0	0	0	none	0
ice	MPF_G	0.7	125310	29	2.53	93		0	0	0	none	0
ice	MPF_G	0.7	8915	29	2.53	170		0	0	0	none	0
ice	MPF_G	0.7	2078	29	2.53	172		0	0	0	none	0
ice	MPF_G	0.7	2081	29	2.53	197		0	0	0	none	0
ice	MPF_G	0.7	2083	29	2.53	164		0	0	0	none	0
ice	MPF_G	0.7	2086	29	2.53	223		0	0	1	single_pass	1
ice	MPF_G	0.7	22927	29	2.53	81		0	0	0	none	0
ice	MPF_G	0.7	78754	28	2.44	80		0	0	0	none	0
ice	MPF_G	0.7	56494	28	2.44	226		0	0	0	none	0
ice	MPF_G	0.7	12688	28	2.44	133		0	0	0	none	0
ice	MPF_G	0.7	30441	28	2.44	116		0	0	0	none	0
ice	MPF_G	0.7	5112	28	2.44	215		0	0	1	single_pass	1
ice	MPF_G	0.7	6011	28	2.44	145		0	0	0	none	0
ice	MPF_G	0.7	8910	28	2.44	108		0	0	1	single_pass	1
ice	MPF_G	0.7	2103	28	2.44	84		0	0	0	none	0
ice	MPF_G	0.7	2589	28	2.44	62		0	0	0	none	0
ice	MPF_G	0.7	26303	28	2.44	103		0	0	0	none	0
ice	MPF_G	0.7	46196	27	2.35	211		0	0	0	none	0
ice	MPF_G	0.7	92400	27	2.35	151		0	0	0	none	0
ice	MPF_G	0.7	30476	27	2.35	76		0	0	0	none	0
ice	MPF_G	0.7	30477	27	2.35	136		0	0	0	none	0
ice	MPF_G	0.7	30480	27	2.35	72		0	0	0	none	0
ice	MPF_G	0.7	6010	27	2.35	34		0	0	0	none	0
ice	MPF_G	0.7	8987	27	2.35	172		0	0	0	none	0
ice	MPF_G	0.7	16715	27	2.35	128		0	0	0	none	0
ice	MPF_G	0.7	143495	27	2.35	65		0	0	0	none	0
ice	MPF_G	0.7	263784	27	2.35	77		0	0	0	none	0
ice	MPF_G	0.7	124850	27	2.35	146		0	0	0	none	0
ice	MPF_G	0.7	73615	26	2.27	215		0	0	1	single_pass	1
ice	MPF_G	0.7	78771	26	2.27	113		0	0	0	none	0
ice	MPF_G	0.7	273023	26	2.27	201		0	0	0	none	0
ice	MPF_G	0.7	15277	26	2.27	165		0	0	0	none	0
ice	MPF_G	0.7	15280	26	2.27	198		0	0	1	single_pass	1
ice	MPF_G	0.7	29287	26	2.27	172		0	1	0	none	0
ice	MPF_G	0.7	12703	26	2.27	90		0	0	0	none	0
ice	MPF_G	0.7	62781	26	2.27	202		0	0	0	none	0
ice	MPF_G	0.7	116752	26	2.27	213		0	0	0	none	0
ice	MPF_G	0.7	99159	25	2.18	233		0	0	1	single_pass	1
ice	MPF_G	0.7	15274	25	2.18	147		0	0	1	single_pass	1
ice	MPF_G	0.7	12759	25	2.18	69		0	0	0	none	0
ice	MPF_G	0.7	29281	25	2.18	86		0	0	0	none	0
ice	MPF_G	0.7	29282	25	2.18	120		0	0	0	none	0
ice	MPF_G	0.7	290504	25	2.18	137		0	1	0	none	0
ice	MPF_G	0.7	16717	25	2.18	94		0	0	0	none	0
ice	MPF_G	0.7	2082	25	2.18	85		0	0	0	none	0
ice	MPF_G	0.7	32022	25	2.18	107		0	0	2	multi_pass	1
ice	MPF_G	0.7	99166	24	2.09	108		0	0	0	none	0
ice	MPF_G	0.7	29283	24	2.09	135		0	0	0	none	0
ice	MPF_G	0.7	29290	24	2.09	169		0	0	0	none	0
ice	MPF_G	0.7	29293	24	2.09	185		0	0	0	none	0
ice	MPF_G	0.7	62266	24	2.09	147		0	0	0	none	0
ice	MPF_G	0.7	30443	24	2.09	184		0	0	0	none	0
ice	MPF_G	0.7	8920	24	2.09	64		0	0	3	multi_pass	1
ice	MPF_G	0.7	16712	24	2.09	161		0	0	0	none	0
ice	MPF_G	0.7	16713	24	2.09	90		0	0	2	multi_pass	1
ice	MPF_T	0.5	149251	291	24.81	212		0	0	0	none	0
ice	MPF_T	0.5	776	258	21.99	64		0	0	0	none	0
